k	min_size	max_size	stat	size
7	5	10	stdev	7
7	5	10	stdev	7
7	5	10	stdev	5
7	5	10	stdev	5
7	5	10	stdev	6
7	5	10	stdev	5
7	5	10	stdev	7
7	5	10	stdev	6
7	5	10	stdev	6
7	5	10	stdev	5
7	5	10	stdev	7
7	5	10	stdev	8
7	5	10	stdev	6
7	5	10	stdev	5
7	5	10	stdev	5
7	5	10	stdev	5
7	5	10	stdev	5
7	5	10	stdev	8
7	5	10	stdev	5
7	5	10	stdev	8
7	5	10	stdev	7
7	5	10	stdev	6
7	5	10	stdev	7
7	5	10	stdev	6
7	5	10	stdev	5
7	5	10	stdev	8
7	5	10	stdev	8
7	5	10	stdev	5
7	5	10	stdev	6
7	5	10	stdev	5
7	5	10	stdev	6
7	5	10	stdev	5
7	5	10	stdev	5
7	5	10	stdev	8
7	5	10	stdev	6
7	5	10	stdev	5
7	5	10	stdev	5
7	5	10	stdev	5
7	5	10	stdev	5
7	5	10	stdev	7
7	5	10	stdev	7
7	5	10	stdev	6
7	5	10	stdev	5
7	5	10	stdev	5
7	5	10	stdev	5
7	5	10	stdev	6
7	5	10	stdev	5
7	5	10	stdev	5
7	5	10	stdev	6
7	5	10	stdev	5
7	5	10	stdev	5
7	5	10	stdev	6
7	5	10	stdev	7
7	5	10	stdev	7
7	5	10	stdev	5
7	5	10	stdev	7
7	5	10	stdev	5
7	5	10	stdev	5
7	5	10	stdev	6
7	5	10	stdev	5
7	5	10	stdev	7
7	5	10	stdev	6
7	5	10	stdev	6
7	5	10	stdev	7
7	5	10	stdev	5
7	5	10	stdev	5
7	5	10	stdev	6
7	5	10	stdev	5
7	5	10	stdev	5
7	5	10	stdev	5
7	5	10	stdev	6
7	5	10	stdev	8
7	5	10	stdev	5
7	5	10	stdev	5
7	5	10	stdev	5
7	5	10	stdev	8
7	5	10	stdev	6
7	5	10	stdev	6
7	5	10	stdev	5
7	5	10	stdev	5
7	5	10	stdev	7
7	5	10	stdev	5
7	5	10	stdev	6
7	5	10	stdev	5
7	5	10	stdev	5
7	5	10	stdev	5
7	5	10	stdev	6
7	5	10	stdev	6
7	5	10	stdev	5
7	5	10	stdev	5
7	5	10	stdev	8
7	5	10	stdev	6
7	5	10	stdev	7
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	5	10	cov	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	stdev	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
7	10	10	cov	10
8	5	10	stdev	7
8	5	10	stdev	7
8	5	10	stdev	6
8	5	10	stdev	7
8	5	10	stdev	5
8	5	10	stdev	5
8	5	10	stdev	5
8	5	10	stdev	8
8	5	10	stdev	8
8	5	10	stdev	9
8	5	10	stdev	8
8	5	10	stdev	6
8	5	10	stdev	6
8	5	10	stdev	6
8	5	10	stdev	7
8	5	10	stdev	6
8	5	10	stdev	6
8	5	10	stdev	8
8	5	10	stdev	7
8	5	10	stdev	6
8	5	10	stdev	6
8	5	10	stdev	6
8	5	10	stdev	6
8	5	10	stdev	7
8	5	10	stdev	6
8	5	10	stdev	6
8	5	10	stdev	6
8	5	10	stdev	5
8	5	10	stdev	5
8	5	10	stdev	8
8	5	10	stdev	7
8	5	10	stdev	7
8	5	10	stdev	8
8	5	10	stdev	6
8	5	10	stdev	6
8	5	10	stdev	8
8	5	10	stdev	6
8	5	10	stdev	5
8	5	10	stdev	5
8	5	10	stdev	6
8	5	10	stdev	8
8	5	10	stdev	7
8	5	10	stdev	5
8	5	10	stdev	7
8	5	10	stdev	6
8	5	10	stdev	6
8	5	10	stdev	6
8	5	10	stdev	7
8	5	10	stdev	8
8	5	10	stdev	7
8	5	10	stdev	9
8	5	10	stdev	5
8	5	10	stdev	5
8	5	10	stdev	5
8	5	10	stdev	9
8	5	10	stdev	10
8	5	10	stdev	9
8	5	10	stdev	5
8	5	10	stdev	7
8	5	10	stdev	7
8	5	10	stdev	7
8	5	10	stdev	7
8	5	10	stdev	5
8	5	10	stdev	7
8	5	10	stdev	5
8	5	10	stdev	6
8	5	10	stdev	6
8	5	10	stdev	6
8	5	10	stdev	5
8	5	10	stdev	5
8	5	10	stdev	6
8	5	10	stdev	8
8	5	10	stdev	7
8	5	10	stdev	6
8	5	10	stdev	6
8	5	10	stdev	5
8	5	10	stdev	7
8	5	10	stdev	6
8	5	10	stdev	5
8	5	10	stdev	6
8	5	10	stdev	6
8	5	10	stdev	7
8	5	10	stdev	5
8	5	10	stdev	6
8	5	10	stdev	7
8	5	10	stdev	8
8	5	10	stdev	7
8	5	10	stdev	5
8	5	10	stdev	6
8	5	10	stdev	5
8	5	10	stdev	7
8	5	10	stdev	5
8	5	10	stdev	5
8	5	10	stdev	7
8	5	10	stdev	5
8	5	10	stdev	7
8	5	10	stdev	7
8	5	10	stdev	7
8	5	10	stdev	7
8	5	10	stdev	5
8	5	10	stdev	5
8	5	10	stdev	6
8	5	10	stdev	7
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	9
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	5	10	cov	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	stdev	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
8	10	10	cov	10
9	5	10	stdev	6
9	5	10	stdev	6
9	5	10	stdev	7
9	5	10	stdev	8
9	5	10	stdev	7
9	5	10	stdev	6
9	5	10	stdev	8
9	5	10	stdev	9
9	5	10	stdev	5
9	5	10	stdev	5
9	5	10	stdev	9
9	5	10	stdev	6
9	5	10	stdev	8
9	5	10	stdev	7
9	5	10	stdev	8
9	5	10	stdev	6
9	5	10	stdev	7
9	5	10	stdev	9
9	5	10	stdev	9
9	5	10	stdev	8
9	5	10	stdev	6
9	5	10	stdev	10
9	5	10	stdev	7
9	5	10	stdev	7
9	5	10	stdev	7
9	5	10	stdev	5
9	5	10	stdev	6
9	5	10	stdev	5
9	5	10	stdev	9
9	5	10	stdev	8
9	5	10	stdev	5
9	5	10	stdev	6
9	5	10	stdev	8
9	5	10	stdev	7
9	5	10	stdev	6
9	5	10	stdev	8
9	5	10	stdev	6
9	5	10	stdev	7
9	5	10	stdev	6
9	5	10	stdev	8
9	5	10	stdev	5
9	5	10	stdev	9
9	5	10	stdev	9
9	5	10	stdev	7
9	5	10	stdev	6
9	5	10	stdev	6
9	5	10	stdev	8
9	5	10	stdev	8
9	5	10	stdev	9
9	5	10	stdev	5
9	5	10	stdev	7
9	5	10	stdev	5
9	5	10	stdev	9
9	5	10	stdev	7
9	5	10	stdev	9
9	5	10	stdev	5
9	5	10	stdev	8
9	5	10	stdev	7
9	5	10	stdev	6
9	5	10	stdev	7
9	5	10	stdev	8
9	5	10	stdev	7
9	5	10	stdev	9
9	5	10	stdev	5
9	5	10	stdev	7
9	5	10	stdev	6
9	5	10	stdev	10
9	5	10	stdev	10
9	5	10	stdev	6
9	5	10	stdev	9
9	5	10	stdev	5
9	5	10	stdev	8
9	5	10	stdev	7
9	5	10	stdev	5
9	5	10	stdev	7
9	5	10	stdev	7
9	5	10	stdev	9
9	5	10	stdev	5
9	5	10	stdev	8
9	5	10	stdev	7
9	5	10	stdev	6
9	5	10	stdev	6
9	5	10	stdev	6
9	5	10	stdev	10
9	5	10	stdev	7
9	5	10	stdev	5
9	5	10	stdev	7
9	5	10	stdev	6
9	5	10	stdev	7
9	5	10	stdev	6
9	5	10	stdev	7
9	5	10	stdev	5
9	5	10	stdev	8
9	5	10	stdev	6
9	5	10	stdev	8
9	5	10	stdev	7
9	5	10	stdev	7
9	5	10	stdev	8
9	5	10	stdev	5
9	5	10	stdev	5
9	5	10	stdev	7
9	5	10	stdev	10
9	5	10	stdev	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	9
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	5	10	cov	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	stdev	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
9	10	10	cov	10
